taxonID	scientificName	old_page_id	new_page_id	status
380ae1b9-1175-3f23-ad71-7f644b2b39a1	Alectra sessiliflora (Vahl) Kuntze	3880		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=2&rft.spage=458&rft_id=https://www.biodiversitylibrary.org/bibliography/327&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3e31a9fc-d4ec-3610-a284-3e25f0f41dde	Phtheirospermum tenuisectum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.volume=5&rft.spage=129&rft_id=https://www.biodiversitylibrary.org/bibliography/2178&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a9a08be9-cbb9-3901-b7ad-29dc508194b9	Cryptocarya elliptica	213873	213873	ok
cbb0e195-4135-3d3f-a9bd-4f203e0857ed	Cirsium	33355585		skip:unparseable_collation:[334]
a6e64001-53a0-3c43-9dbc-4fb2fceab76e	Perebea xanthochyma	33068743	4747124	ok
41abb874-5178-36b0-8340-27be01f36fbc	Scrophularia ilwensis	107077		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1844&rft.volume=17&rft.spage=284&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
80442e32-d45d-37a6-bb63-40c3cde8c881	Persea raimondii			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1929&rft.volume=10&rft.spage=725&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8f9ceb65-cb86-3123-bebd-ae04a1a4213e	Alectryon Gaertn.	33121033		skip:unparseable_collation:i. 217. t. 46 (1788)
0fcca4f7-28ce-369e-9ab5-038268bb5433	Nectandra coriacea	33121141		skip:unparseable_collation:281
aebfaba4-5e08-3f4a-a597-9e73ba84240c	Orchis Tourn. ex L.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1918&rft.volume=12&rft.spage=14&rft_id=https://www.biodiversitylibrary.org/bibliography/9315&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
28f69d6d-2831-3ef6-8a3a-bb635dbc773c	Dalea pogonanthera A.Gray		27991882	ok
9e79be41-f8a6-385d-a5f8-c840b7052631	Magnolia denudata Desr.	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1792&rft.volume=3&rft.spage=675&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e8c689ef-824e-31e3-9462-e14760368d4a	Cheilanthes alabamensis	33333332		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1847&rft.volume=20&rft.spage=4&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c81dff56-b31a-3bb6-89f6-25322fe1e0b9	Cymbopetalum Benth.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1860&rft.volume=5&rft.spage=69&rft_id=https://www.biodiversitylibrary.org/bibliography/349&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
22363dae-6957-3125-9e88-15eee4b2149c	Angelica	33355180	358269	ok
32e97518-1c36-3011-9932-818cc0de504f	Sedum alpestre Vill.	33212782		skip:unparseable_collation:49
a34874b5-96a4-301b-a079-b7dd343d41cd	Antennaria dimorpha	10009719	10009719	ok
d73d5ef2-ec5f-34f5-a575-55db11e55fb6	Achillea clypeolata Sm.	33333718	6098700	ok
77b96558-96c3-3dbc-9a45-6e2c8947268d	Hottonia palustris L.	33355180	358164	ok
d4ae9495-8128-3295-8960-d69c34c6a073	Buxus L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=983&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
fc4fd7e1-472d-3bb3-9a29-ebff43c5c350	Pulsatilla violacea Rupr.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1869&rft.volume=15&rft.spage=6&rft_id=https://www.biodiversitylibrary.org/bibliography/96968&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ece6c073-63f6-3896-a3ec-8363026ded85	Solidago	33355585		skip:unparseable_collation:(1754); vide Dandy, Ind. Gen. Vasc. Pl. 1753-74(Regn. Veg. 51) 82 (1967), non L.
8d733ce9-f641-38ac-8912-542a3e32a765	Spigelia humboldtiana Cham. & Schltdl.	93464		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1826&rft.volume=1&rft.spage=200&rft_id=https://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
bb3e59a7-03dc-3d2f-9ba9-6060070a2d13	Rosa rugosa Thunb.	33212359		skip:unparseable_collation:213
3ae8168e-ae8b-33db-82e6-f9dc9b8edb97	Schinus areira	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=389&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
88a93c0a-7718-3c1f-a120-f66888bdf81c	Chondropetalum mucronatum			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1928&rft.volume=16&rft.spage=308&rft_id=https://www.biodiversitylibrary.org/bibliography/101629&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0d98997c-c8cb-3c25-a730-2ac5d1ec26d0	Capparis verrucosa	33068650		skip:unparseable_collation:23
8a89fb87-3ae6-3d1d-83d3-d50dfc59bfb8	Pinguicula vulgaris L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=17&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a40881cb-b479-3d56-92f6-1301f6808370	Xyris imitatrix Malme			skip:unparseable_collation:22A(4): 2
c4ae6dc5-dbfd-3e20-8076-cc0f48d6fe63	Physacanthus nematosiphon Rendle & Britten	35193470		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1909&rft.volume=47&rft.spage=378&rft_id=https://www.biodiversitylibrary.org/bibliography/15787&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
a20a2f01-52e5-35df-899b-b1228af0fc45	Coryphantha vivipara	33120465		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1913&rft.volume=2&rft.spage=571&rft_id=https://www.biodiversitylibrary.org/bibliography/940&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e09964b9-5b14-3ea0-b4bb-cdba1ab40a9d	Rhamnus crocea	33212447		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1838&rft.volume=1&rft.spage=261&rft_id=https://www.biodiversitylibrary.org/bibliography/9466&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
14723c5a-34c3-3d0c-a024-7fc578801006	Emmenanthe penduliflora Benth.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1835&rft.volume=17&rft.spage=281&rft_id=https://www.biodiversitylibrary.org/bibliography/683&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e3aa826d-5e95-372e-84c6-deb9f22a8db9	Micranthes pensylvanica	33068349		skip:unparseable_collation:45
a3d59f1f-d1bc-3541-bf41-ad411998304d	Styrax officinalis	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=444&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2d0cc6cd-3f1b-3215-8128-2a75574a0b6f	Microgramma bifrons			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1977&rft.volume=67&rft.spage=59&rft_id=https://www.biodiversitylibrary.org/bibliography/43943&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
7cf1c363-f657-383e-9860-af64dccc5d13	Calpocalyx heitzii Pellegr.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.volume=84&rft.spage=643&rft_id=https://www.biodiversitylibrary.org/bibliography/359&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c1d4bb82-6e72-34cf-b609-243b233e7c27	Syringa pekinensis			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1857&rft.volume=15&rft.spage=371&rft_id=https://www.biodiversitylibrary.org/bibliography/95237&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
35455e70-d14c-3942-8aa9-7c9ca29c8f35	Dalechampia	33355180	359075	ok
b1088df3-05db-311b-9377-05dfa4512614	Solidago sempervirens	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=878&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ec44c385-7d48-386c-a157-0df10f2815a4	Lobelia tupa L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=929&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8a96fe4c-5dcd-39b8-8b60-da02f1051a05	Eustrephus	36315558		skip:unparseable_collation:281
90e23167-7426-37eb-8408-7d0ce7009bd2	Buxus balearica	33068974	717103	ok
eea6387f-e8e2-3e16-91ba-750abeec67f0	Chaenactis evermannii Greene	33121128	396072	ok
f60277ec-34ac-308c-92d8-d765b5e15214	Astrophytum myriostigma	33069076		skip:unparseable_collation:4 (-6)
f59ba037-c265-3bef-97a8-1fb3c8abfa70	Phlox diffusa Benth.	33120306		skip:unparseable_collation:325 (-326)
ad56d3f0-e5c0-334b-9f4b-2ed96b3a981e	Asphodelus aestivus	33120490		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1804&rft.volume=1&rft.spage=525&rft_id=https://www.biodiversitylibrary.org/bibliography/45110&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c8db1414-6a9f-3d0c-9271-6047a3821d4e	Gossypium herbaceum	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=693&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
7c2b4a7b-3677-3829-a7c6-615a0c9431e4	Ceratonia siliqua L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=1026&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
c2f21f2a-0dde-3692-96be-dfaa983cfeeb	Holarrhena pubescens (Buch.-Ham.) Wall. ex G.Don	33066379		skip:unparseable_collation:n. 1673
36377534-98d5-3f86-bac6-d525a0baeafc	Talipariti tiliaceum	12698583		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2001&rft.volume=23&rft.spage=258&rft_id=https://www.biodiversitylibrary.org/bibliography/12411&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
d83f6264-cc97-3dec-a5e8-b027fde43b69	Acer davidii Franch.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1886&rft.volume=8&rft.spage=212&rft_id=https://www.biodiversitylibrary.org/bibliography/52015&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
655eadde-bef6-39dd-9704-b7e783883cc1	Acer campbellii	354606		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1875&rft.volume=1&rft.spage=696&rft_id=https://www.biodiversitylibrary.org/bibliography/678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
5b8f32fe-8a01-3a17-8630-21c4f3192998	Celtis australis L.	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=2&rft.spage=1043&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2ef7509c-2b60-3409-a300-6b2e7fc1acc4	Ochna holstii Engl.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1894&rft.volume=1894&rft.spage=69&rft_id=https://www.biodiversitylibrary.org/bibliography/41825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
73e1ae19-bb28-3e03-a8dd-52b360b80322	Orchis purpurea			skip:unparseable_collation:334
afca9505-f066-3c92-bc33-ed03efb39d68	Chuquiraga oppositifolia			skip:unparseable_collation:(1832) 392.
01cf5990-d59a-3b7b-be46-862d5f880b27	Pilea grandifolia (L.) Blume	33120370		skip:unparseable_collation:2(1-8): 52
5cee4f0d-1fcf-37ce-9c44-4fea5d6e357c	Suregada adenophora Baill.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1861&rft.volume=1&rft.spage=253&rft_id=https://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4c410f37-2f66-3c6b-9861-d8f9b1e79ef7	Iodes Blume	33120366		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.volume=1&rft.spage=29&rft_id=https://www.biodiversitylibrary.org/bibliography/395&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
00511b4b-3477-33e4-b978-c7eba3800a69	Ceratozamia mexicana		41542499	ok
c4288875-f098-37a5-b695-2be4e68bf95e	Acharia tragodes Thunb.	3553136	3553136	ok
427a5efe-3ac1-3af3-b39a-84e0518c426e	Sequoia sempervirens (D.Don) Endl.	33120884		skip:unparseable_collation:198.
cc6a02e6-adb7-3164-a4fa-3fe1f33565cc	Platanthera	33190238		skip:unparseable_collation:20, 26, 35
ec662ced-8d3c-3568-8fbb-72a448c7acc2	Brownea coccinea Jacq.	33068650		skip:unparseable_collation:26
e19cf81a-1adb-3a1e-b14e-98a67c6bd17a	Colutea orientalis Mill.	33355582		skip:unparseable_collation:Colutea no. 3
565cc3d8-b2a7-3fb4-8cf6-e09742b364b6	Berberis hallii Hieron.			skip:unparseable_collation:20(3, Beibl. 49): 12
4e65350b-ce11-3537-8791-1c3974f7980b	Galactites tomentosus	33355624		skip:unparseable_collation:558
4232cb14-cb14-3c26-a1e4-69f2b0be1e07	Aciotis D.Don			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.volume=4&rft.spage=300&rft_id=https://www.biodiversitylibrary.org/bibliography/51629&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ecfd5470-5ba5-3f9d-a5f7-264b1e280666	Asparagus falcatus L.	33355180	358332	ok
a44b7b23-8ee9-3fe8-a726-28b831068be7	Andrachne colchica	33120390	18115809	ok
80c2b499-a7f1-3fc1-a1c3-67a623128967	Alibertia A.Rich. ex DC.	33120576		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.volume=4&rft.spage=443&rft_id=https://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
aceadbe4-07b8-350d-8cc8-46c01f2db39d	Podocarpus latifolius	33120590		skip:unparseable_collation:439
b1462427-5aa5-3422-a2c1-9898047ab849	Homogyne alpina	33120717		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1821&rft.volume=21&rft.spage=412&rft_id=https://www.biodiversitylibrary.org/bibliography/42219&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ffba942d-39ed-3800-bfe1-9ae83ad28631	Calathea	33355535		skip:unparseable_collation:6
7b44639e-f42b-38fc-bc84-07a5499a6746	Ranunculus ollissiponensis Pers.	235440	235440	ok
5a74f1b6-133d-316f-a3c8-d61dfe860ca2	Oncoba	33120987		skip:unparseable_collation:103 (1775).
3416c867-91ab-3004-afdd-af7294f7643c	Digitalis grandiflora Mill.	33355582		skip:unparseable_collation:[erratum page; Digitalis no. 4 in text]
2132ea95-9043-3218-894b-d2e3d723aa30	Combretum Loefl.			skip:unparseable_collation:308
dda88062-a347-34ef-8323-92f6cf619737	Mapania mannii	29403421	29403421	ok
c16a53a6-a529-3cf3-98d9-abcd80e9e3e7	Luculia pinceana Hook.	33120709		skip:unparseable_collation:71: t. 4132
65cfd578-5ded-3134-bc0a-c41ab8e7a9bc	Adenia globosa			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1893&rft.volume=15&rft.spage=576&rft_id=https://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
0b2aa267-08e3-326b-afea-e31c1665ab48	Lyonia ovalifolia			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1939&rft.volume=106&rft.spage=105&rft_id=https://www.biodiversitylibrary.org/bibliography/48390&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ffe41481-718a-35e7-ac9c-2144f2f64128	Picea wilsonii Mast.			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1903&rft.volume=33&rft.spage=133&rft_id=https://www.biodiversitylibrary.org/bibliography/48390&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
4fac7724-04e2-3a12-a860-aa28f2ce4453	Carpolepis laurifolia			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1985&rft.volume=6&rft.spage=468&rft_id=https://www.biodiversitylibrary.org/bibliography/13855&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
eaa91236-c3d5-3b70-b3cc-94dd14efa2b5	Guatteria spectabilis Diels			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1924&rft.volume=9&rft.spage=138&rft_id=https://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
ffc8ea02-9881-3728-a80c-e475abfa54d5	Scabiosa graminifolia	33355184		skip:unparseable_collation:6
1d0511ba-e352-3ac6-a653-d831227e9e22	Bulbine praemorsa	33333952		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.volume=2&rft.spage=86&rft_id=https://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
799347ee-62ac-3203-a98d-9e99bf753bc2	Asclepias cucullata (Schltr.) Schltr.	8967843		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1896&rft.volume=34&rft.spage=455&rft_id=https://www.biodiversitylibrary.org/bibliography/15787&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
50722419-8c3b-3669-be00-4db8d2ba50be	Euphorbia lophogona	33068974		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1788&rft.volume=2&rft.spage=417&rft_id=https://www.biodiversitylibrary.org/bibliography/824&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
af47500e-fd44-3d1c-b047-1cf8f39ea47e	Vaccinium cespitosum	405009		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1803&rft.volume=1&rft.spage=234&rft_id=https://www.biodiversitylibrary.org/bibliography/330&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e1cd2918-b962-34c9-81f9-fffe7551e5d8	Antherotoma naudinii Hook.fil.	33120310		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1867&rft.volume=1&rft.spage=745&rft_id=https://www.biodiversitylibrary.org/bibliography/747&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
b6229c94-b7d3-3241-9e59-bab63e1bf7f8	Carex	33355180	358993	ok
78cd3411-f614-36ba-b5c2-d985bbe8fe53	Arisaema erubescens	33333445		skip:unparseable_collation:17
0da6951c-5822-3159-86eb-16a1a3e6fc1e	Oreocnide rubescens (Blume) Miq.	33355604	661327	ok
afb37d69-1cd9-32f4-99b6-13201e61e3b6	Disporum cantoniense (Lour.) Merr.	699448	699448	ok
d7764755-4ee7-3d56-b1bb-61c6e26ab759	Pedicularis rex C.B.Clarke ex Maxim.		34670235	ok
b29d4377-0749-3b20-9370-ea5a9c8805f2	Metrosideros excelsa	33121033		skip:unparseable_collation:i. 172. t. 34. f. 8
9b8125dc-5f28-3af2-a78a-8ad03080903c	Ageratina ligustrina			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.volume=19&rft.spage=223&rft_id=https://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3632f5ac-8dfd-381a-a189-daa9f8cd3bbf	Prosopanche costaricensis L.D.Goméz			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1981&rft.volume=49&rft.spage=53&rft_id=https://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
5b573579-9835-3882-a5c2-3cbc616c9f41	Mukia maderaspatana	33190321		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1846&rft.volume=2&rft.spage=47&rft_id=https://www.biodiversitylibrary.org/bibliography/49482&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f116ae83-fe13-308b-a98f-fd3f65d26005	Patersonia R.Br.	33120709		skip:unparseable_collation:26: ad t. 1041
9f1bafef-8a4b-30c7-98f8-7a72a5fb6519	Caiophora J.Presl	33189863		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.volume=2&rft.spage=41&rft_id=https://www.biodiversitylibrary.org/bibliography/515&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
221ef4dc-6d1a-3384-9325-ce9a384e9bee	Dipteris	33068577		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.volume=2&rft.spage=3&rft_id=https://www.biodiversitylibrary.org/bibliography/112495&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
5f240ae2-cf18-324e-94be-ed28c3093085	Spathantheum orbignyanum	33333617		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1859&rft.volume=7&rft.spage=165&rft_id=https://www.biodiversitylibrary.org/bibliography/5823&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
e60fcb4b-8310-390b-b55f-86e0ee4795c6	Thespesia populnea			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1807&rft.volume=9&rft.spage=290&rft_id=https://www.biodiversitylibrary.org/bibliography/41507&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
f128c19f-f5c4-3963-9e3e-ceb710e21cd4	Calceolaria arachnoidea Graham			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1828&rft.volume=5&rft.spage=371&rft_id=https://www.biodiversitylibrary.org/bibliography/33987&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
850b97da-9141-37f0-9634-4383cb4ffc1f	Solanum hispidum	235013		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1805&rft.volume=1&rft.spage=228&rft_id=https://www.biodiversitylibrary.org/bibliography/638&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
86b3f713-2cf6-3922-b6bd-86f71a981429	Drimys confertifolia			skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1856&rft.volume=13&rft.spage=163&rft_id=https://www.biodiversitylibrary.org/bibliography/106804&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
8516d83d-d057-33bf-b021-be24aa538543	Phyllarthron bernierianum Seem.	33333617		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1859&rft.volume=7&rft.spage=224&rft_id=https://www.biodiversitylibrary.org/bibliography/5823&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
3f681489-8922-3dcc-bf35-c28db3de9256	Hieracium lanatum	33066643		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1803&rft.volume=3&rft.spage=1586&rft_id=https://www.biodiversitylibrary.org/bibliography/727&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
2c085690-b3c0-3f88-a59b-65c1a8e4158c	Erica arborea	33355180		skip:no_page_redirect:https://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1753&rft.volume=1&rft.spage=353&rft_id=https://www.biodiversitylibrary.org/bibliography/669&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004
